Mes,Region,Zonal,Provincia,Sucursal,Oficina,Tipo de cartera,Tipo de producto,Tipo de prestamo, Monto entregado ,Numero de operaciones,No Clientes
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,MICROCREDITO TIERRAS SECTOR RU,AGRICOLA,13716,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,JOYA DE LOS SACHAS,MICROEMPRESA,MICROCREDITO TIERRAS SECTOR RU,PECUARIO,36000,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PECUARIO,95000,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,10500,4,4
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROCREDITO NOVADO,NOVACION MICROCREDITO,AGRICOLA,4166.67,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,22750.05,2,2
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,14000,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,18261.22,6,6
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,5000,1,1
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,63800,4,4
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,30000,4,4
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,MICROCREDITO CRECIMIENTO MAG,AGRICOLA,4800,3,3
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,12200.16,21,21
feb-18,,ZONAL QUITO,ORELLANA,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,9987.92,19,19
feb-18,,ZONAL QUITO,PICHINCHA,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),COMERCIAL,CREDITO COMERCIAL PRIORITARIO,COMERCIO,50000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,AGRICOLA,39540,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,17292.75,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,96802.98,8,8
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,90550.9,9,9
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,27000,3,3
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,141000,17,17
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,20000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,3485.76,6,6
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,2102.72,4,4
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,AGRICOLA,30000,3,3
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,PECUARIO,18000,3,3
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,CAYAMBE (AG.),MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,SERVICIOS,15000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,17500,5,5
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,22000,2,2
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,24100,3,3
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PEQUENA INDUSTRIA,69500,3,3
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROCREDITO NOVADO,NOVACION MICROCREDITO,SERVICIOS,4999.97,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,35000,3,3
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,163500,16,16
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,25000,2,2
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,23500,3,3
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,5228.64,9,9
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,2102.72,4,4
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,COMERCIO,10000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,MACHACHI,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,PECUARIO,20000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROCREDITO NOVADO,NOVACION MICROCREDITO,AGRICOLA,24400,2,2
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,12000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,87453.61,6,6
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,8500,3,3
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,29000,4,4
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,179300,18,18
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,37000,3,3
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,7552.48,13,13
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,5256.8,10,10
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,S. M. DE LOS BANCOS,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,AGRICOLA,4535.52,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,11600,2,2
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,1700,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,PEQUENA INDUSTRIA,10000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,65000,4,4
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,41000,4,4
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,43500,6,6
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,26000,4,4
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROEMPRESA,MICROCREDITO ASOCIATIVO,PEQUENA INDUSTRIA,10000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,9295.36,16,16
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,6833.84,13,13
feb-18,,ZONAL QUITO,PICHINCHA,QUITO,SANGOLQUI (AG.),MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,PECUARIO,5000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,COMERCIAL,COMERCIAL PRIORITARIO ASOCIATI,PEQUENA INDUSTRIA,40000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,COMERCIO,20000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,2000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,140916.61,8,8
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,40000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PEQUENA INDUSTRIA,42000,3,3
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROCREDITO NOVADO,NOVACION MICROCREDITO,SERVICIOS,20000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,14799.68,2,2
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,17500,3,3
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,98000,10,10
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,67000,5,5
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,135500,10,10
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,183000,15,15
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO ASOCIATIVO,SERVICIOS,20000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,21495.52,37,37
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,12616.32,24,24
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,COMERCIO,7400,2,2
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,PECUARIO,40000,1,1
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,PEQUENA INDUSTRIA,15000,4,4
feb-18,,ZONAL QUITO,PICHINCHA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,SERVICIOS,18000,2,2
feb-18,,ZONAL QUITO,SANTO DOMINGO DE LOS TSACHILAS,QUITO,MACHACHI,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,SUCUMBIOS,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL QUITO,TUNGURAHUA,EL TENA,EL TENA,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,14000,1,1
feb-18,,ZONAL QUITO,TUNGURAHUA,SUCURSAL MAYOR,QUITO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL QUITO,ZAMORA CHINCHIPE,FRANCISCO DE ORELLANA,LORETO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,580.96,1,1
feb-18,,ZONAL RIOBAMBA,BOLIVAR,LATACUNGA,EL CORAZON (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,7200,1,1
feb-18,,ZONAL RIOBAMBA,BOLIVAR,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,7000,1,1
feb-18,,ZONAL RIOBAMBA,BOLIVAR,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,3000,1,1
feb-18,,ZONAL RIOBAMBA,BOLIVAR,LATACUNGA,EL CORAZON (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,5000,1,1
feb-18,,ZONAL RIOBAMBA,BOLIVAR,LATACUNGA,LATACUNGA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1742.88,3,3
feb-18,,ZONAL RIOBAMBA,BOLIVAR,RIOBAMBA,CUMANDA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,AGRICOLA,15000,1,1
feb-18,,ZONAL RIOBAMBA,BOLIVAR,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,6666,2,2
feb-18,,ZONAL RIOBAMBA,BOLIVAR,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,23200,3,3
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,AMBATO,AMBATO,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,1133.99,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,10000,2,2
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,5000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,63450,7,7
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,5500,3,3
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROEMPRESA,CREDITO MICROEMPRESA,ARTESANAL,5000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,16000,5,5
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,440000,70,70
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,30000,2,2
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,38924.32,67,67
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,7885.2,15,15
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,ALAUSI,MICROEMPRESA,MICROCREDITO TIERRAS SECTOR RU,PECUARIO,39994.5,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,14000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,161400,14,14
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,PEQUENA INDUSTRIA,15000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,2000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,8000,2,2
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,136300,15,15
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,2500,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,11038.24,19,19
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CHUNCHI (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,3154.08,6,6
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,118200,10,10
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,SERVICIOS,17200,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,119728.14,35,35
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,23800,5,5
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,132900,16,16
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,3000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,MICROEMPRESA,CREDITO MICROEMPRESA,SERVICIOS,10000,2,2
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,5809.6,10,10
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,CUMANDA,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,1051.36,2,2
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,16000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,125500,9,9
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),MICROCREDITO NOVADO,NOVACION MICROCREDITO,PEQUENA INDUSTRIA,20000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,32241.78,7,7
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),MICROEMPRESA,CREDITO MICROEMPRESA,PECUARIO,103000,16,16
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,6390.56,11,11
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,2102.72,4,4
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,GUANO (AG.),MICROEMPRESA,MICROCREDITO EMPRENDIMIENTO,SERVICIOS,16000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,12000,4,4
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,20000,3,3
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PEQUENA INDUSTRIA,20000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,13000,2,2
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,MICROEMPRESA,CREDITO MICROEMPRESA,COMERCIO,88000,11,11
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,MICROEMPRESA,CREDITO MICROEMPRESA,PEQUENA INDUSTRIA,16000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,MICROEMPRESA,MICROCREDITO DE DESARROLLO HUM,BONO DE DESARROLLO HUMANO,8714.4,15,15
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,MCDO. MAYORISTA DE RIOBAMBA (A,MICROEMPRESA,MICROCREDITO DESARROLLO HUMANO,BONO DE DESARROLLO HUMANO,525.68,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,COMERCIAL,COMERCIAL PRIORITARIO ASOCIATI,PECUARIO,20000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,COMERCIO,60000,3,3
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,PEQUENA INDUSTRIA,20000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,COMERCIAL,CREDITO COMERCIAL PRIORITARIO,SERVICIOS,40000,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,COMERCIAL NOVADO,NOVACION COMERCIAL PRIORITARIO,PEQUENA INDUSTRIA,19966.68,1,1
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,CONSUMO,CREDITO CONSUMO PRIORITARIO,COMERCIALES DIRECTOS,10000,3,3
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,AGRICOLA,117200,7,7
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,COMERCIO,26083.39,2,2
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PECUARIO,42000,3,3
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROCREDITO NOVADO,NOVACION MICROCREDITO,PEQUENA INDUSTRIA,39375,2,2
feb-18,,ZONAL RIOBAMBA,CHIMBORAZO,RIOBAMBA,RIOBAMBA,MICROEMPRESA,CREDITO MICROEMPRESA,AGRICOLA,146080.64,16,16
